id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres
movie_168,Movie 168 - Intuitive mobile instruction set,2009,115,8.5,director_1,"[{'actorID': 'actor_54', 'characterID': 'char_558'}, {'actorID': 'actor_34', 'characterID': 'char_540'}, {'actorID': 'actor_50', 'characterID': 'char_505'}, {'actorID': 'actor_16', 'characterID': 'char_536'}, {'actorID': 'actor_19', 'characterID': 'char_275'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]"
movie_169,Movie 169 - Total discrete utilization,2018,153,7.4,director_2,"[{'actorID': 'actor_55', 'characterID': 'char_249'}, {'actorID': 'actor_25', 'characterID': 'char_469'}, {'actorID': 'actor_67', 'characterID': 'char_55'}, {'actorID': 'actor_37', 'characterID': 'char_92'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]"
movie_170,Movie 170 - Enterprise-wide asynchronous encoding,1987,141,8.6,director_3,"[{'actorID': 'actor_9', 'characterID': 'char_405'}, {'actorID': 'actor_36', 'characterID': 'char_463'}, {'actorID': 'actor_46', 'characterID': 'char_606'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Family', 'description': 'Suitable for all ages'}]"
movie_171,Movie 171 - Mandatory leadingedge process improvement,2016,111,7.2,director_33,"[{'actorID': 'actor_60', 'characterID': 'char_45'}, {'actorID': 'actor_37', 'characterID': 'char_253'}, {'actorID': 'actor_41', 'characterID': 'char_189'}, {'actorID': 'actor_26', 'characterID': 'char_501'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Family', 'description': 'Suitable for all ages'}]"
movie_172,Movie 172 - Versatile well-modulated array,1994,94,4.1,director_5,"[{'actorID': 'actor_34', 'characterID': 'char_554'}, {'actorID': 'actor_45', 'characterID': 'char_519'}, {'actorID': 'actor_8', 'characterID': 'char_350'}, {'actorID': 'actor_69', 'characterID': 'char_418'}, {'actorID': 'actor_71', 'characterID': 'char_567'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'History', 'description': 'Historical events and figures'}]"
movie_173,Movie 173 - Exclusive cohesive monitoring,1998,88,9.0,director_30,"[{'actorID': 'actor_66', 'characterID': 'char_167'}, {'actorID': 'actor_18', 'characterID': 'char_404'}, {'actorID': 'actor_56', 'characterID': 'char_509'}, {'actorID': 'actor_41', 'characterID': 'char_376'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]"
movie_174,Movie 174 - Configurable radical benchmark,1987,138,6.3,director_3,"[{'actorID': 'actor_13', 'characterID': 'char_364'}, {'actorID': 'actor_53', 'characterID': 'char_505'}, {'actorID': 'actor_5', 'characterID': 'char_634'}, {'actorID': 'actor_0', 'characterID': 'char_17'}, {'actorID': 'actor_73', 'characterID': 'char_345'}, {'actorID': 'actor_33', 'characterID': 'char_404'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]"
movie_175,Movie 175 - Devolved multi-state forecast,1992,180,5.7,director_20,"[{'actorID': 'actor_44', 'characterID': 'char_594'}, {'actorID': 'actor_70', 'characterID': 'char_405'}, {'actorID': 'actor_30', 'characterID': 'char_189'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}]"
movie_176,Movie 176 - Multi-layered explicit extranet,1983,144,6.3,director_7,"[{'actorID': 'actor_66', 'characterID': 'char_559'}, {'actorID': 'actor_39', 'characterID': 'char_470'}, {'actorID': 'actor_38', 'characterID': 'char_514'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Family', 'description': 'Suitable for all ages'}]"
movie_177,Movie 177 - Managed even-keeled Graphic Interface,2006,85,9.3,director_33,"[{'actorID': 'actor_61', 'characterID': 'char_492'}, {'actorID': 'actor_18', 'characterID': 'char_705'}, {'actorID': 'actor_6', 'characterID': 'char_725'}, {'actorID': 'actor_35', 'characterID': 'char_40'}, {'actorID': 'actor_38', 'characterID': 'char_19'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]"
movie_178,Movie 178 - Grass-roots 6thgeneration standardization,2010,127,9.7,director_25,"[{'actorID': 'actor_6', 'characterID': 'char_684'}, {'actorID': 'actor_23', 'characterID': 'char_715'}, {'actorID': 'actor_19', 'characterID': 'char_499'}, {'actorID': 'actor_61', 'characterID': 'char_454'}, {'actorID': 'actor_3', 'characterID': 'char_246'}, {'actorID': 'actor_31', 'characterID': 'char_102'}, {'actorID': 'actor_4', 'characterID': 'char_539'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]"
movie_179,Movie 179 - Extended discrete methodology,1997,112,6.2,director_18,"[{'actorID': 'actor_58', 'characterID': 'char_163'}, {'actorID': 'actor_62', 'characterID': 'char_432'}, {'actorID': 'actor_68', 'characterID': 'char_486'}, {'actorID': 'actor_39', 'characterID': 'char_683'}, {'actorID': 'actor_7', 'characterID': 'char_610'}, {'actorID': 'actor_49', 'characterID': 'char_391'}, {'actorID': 'actor_40', 'characterID': 'char_116'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}]"
movie_180,Movie 180 - Operative radical array,2021,110,8.7,director_7,"[{'actorID': 'actor_37', 'characterID': 'char_136'}, {'actorID': 'actor_1', 'characterID': 'char_351'}, {'actorID': 'actor_26', 'characterID': 'char_426'}, {'actorID': 'actor_31', 'characterID': 'char_503'}, {'actorID': 'actor_9', 'characterID': 'char_204'}, {'actorID': 'actor_52', 'characterID': 'char_297'}, {'actorID': 'actor_0', 'characterID': 'char_340'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]"
movie_181,Movie 181 - Multi-lateral responsive task-force,1985,156,6.5,director_4,"[{'actorID': 'actor_42', 'characterID': 'char_434'}, {'actorID': 'actor_71', 'characterID': 'char_82'}, {'actorID': 'actor_40', 'characterID': 'char_36'}, {'actorID': 'actor_65', 'characterID': 'char_103'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'History', 'description': 'Historical events and figures'}]"
movie_182,Movie 182 - Grass-roots bi-directional task-force,1990,170,7.0,director_12,"[{'actorID': 'actor_67', 'characterID': 'char_446'}, {'actorID': 'actor_54', 'characterID': 'char_121'}, {'actorID': 'actor_13', 'characterID': 'char_87'}, {'actorID': 'actor_51', 'characterID': 'char_671'}, {'actorID': 'actor_43', 'characterID': 'char_233'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_183,Movie 183 - Vision-oriented fault-tolerant protocol,2008,130,8.7,director_27,"[{'actorID': 'actor_1', 'characterID': 'char_613'}, {'actorID': 'actor_56', 'characterID': 'char_352'}, {'actorID': 'actor_69', 'characterID': 'char_570'}, {'actorID': 'actor_33', 'characterID': 'char_639'}, {'actorID': 'actor_24', 'characterID': 'char_577'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]"
movie_184,Movie 184 - Assimilated attitude-oriented Local Area Network,2017,150,5.8,director_28,"[{'actorID': 'actor_39', 'characterID': 'char_709'}, {'actorID': 'actor_17', 'characterID': 'char_239'}, {'actorID': 'actor_21', 'characterID': 'char_206'}, {'actorID': 'actor_61', 'characterID': 'char_75'}, {'actorID': 'actor_1', 'characterID': 'char_529'}, {'actorID': 'actor_53', 'characterID': 'char_382'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]"
movie_185,Movie 185 - Business-focused even-keeled groupware,2008,95,8.9,director_1,"[{'actorID': 'actor_8', 'characterID': 'char_390'}, {'actorID': 'actor_52', 'characterID': 'char_686'}, {'actorID': 'actor_19', 'characterID': 'char_701'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}]"
movie_186,Movie 186 - Ameliorated intangible concept,1984,105,7.9,director_14,"[{'actorID': 'actor_45', 'characterID': 'char_487'}, {'actorID': 'actor_70', 'characterID': 'char_705'}, {'actorID': 'actor_66', 'characterID': 'char_518'}, {'actorID': 'actor_65', 'characterID': 'char_379'}, {'actorID': 'actor_21', 'characterID': 'char_83'}, {'actorID': 'actor_10', 'characterID': 'char_96'}, {'actorID': 'actor_47', 'characterID': 'char_84'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]"
movie_187,Movie 187 - Front-line high-level customer loyalty,2010,164,9.8,director_25,"[{'actorID': 'actor_41', 'characterID': 'char_309'}, {'actorID': 'actor_72', 'characterID': 'char_691'}, {'actorID': 'actor_53', 'characterID': 'char_236'}, {'actorID': 'actor_28', 'characterID': 'char_81'}, {'actorID': 'actor_21', 'characterID': 'char_68'}, {'actorID': 'actor_12', 'characterID': 'char_588'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Adventure', 'description': 'Exploration and quests'}]"
movie_188,Movie 188 - Integrated holistic task-force,1999,153,7.6,director_26,"[{'actorID': 'actor_62', 'characterID': 'char_7'}, {'actorID': 'actor_38', 'characterID': 'char_215'}, {'actorID': 'actor_55', 'characterID': 'char_560'}, {'actorID': 'actor_58', 'characterID': 'char_193'}, {'actorID': 'actor_40', 'characterID': 'char_545'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]"
movie_189,Movie 189 - Diverse bi-directional standardization,1998,88,7.5,director_31,"[{'actorID': 'actor_3', 'characterID': 'char_160'}, {'actorID': 'actor_24', 'characterID': 'char_305'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]"
movie_190,Movie 190 - Self-enabling directional emulation,2002,179,6.1,director_1,"[{'actorID': 'actor_27', 'characterID': 'char_427'}, {'actorID': 'actor_43', 'characterID': 'char_135'}, {'actorID': 'actor_15', 'characterID': 'char_430'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]"
movie_191,Movie 191 - Face-to-face needs-based superstructure,1993,84,6.6,director_25,"[{'actorID': 'actor_41', 'characterID': 'char_254'}, {'actorID': 'actor_49', 'characterID': 'char_526'}, {'actorID': 'actor_56', 'characterID': 'char_692'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}]"
movie_192,Movie 192 - Universal object-oriented functionalities,2009,164,5.5,director_15,"[{'actorID': 'actor_34', 'characterID': 'char_200'}, {'actorID': 'actor_5', 'characterID': 'char_538'}, {'actorID': 'actor_32', 'characterID': 'char_729'}, {'actorID': 'actor_61', 'characterID': 'char_576'}]","[{'name': 'History', 'description': 'Historical events and figures'}]"
movie_193,Movie 193 - Versatile systemic hardware,1992,158,9.5,director_27,"[{'actorID': 'actor_9', 'characterID': 'char_637'}, {'actorID': 'actor_38', 'characterID': 'char_371'}, {'actorID': 'actor_50', 'characterID': 'char_213'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]"
movie_194,Movie 194 - Profound national groupware,2016,179,7.2,director_32,"[{'actorID': 'actor_62', 'characterID': 'char_556'}, {'actorID': 'actor_17', 'characterID': 'char_473'}, {'actorID': 'actor_51', 'characterID': 'char_396'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]"
movie_195,Movie 195 - Self-enabling even-keeled neural-net,1984,137,6.2,director_10,"[{'actorID': 'actor_29', 'characterID': 'char_284'}, {'actorID': 'actor_42', 'characterID': 'char_344'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_196,Movie 196 - Automated didactic initiative,1997,108,6.8,director_16,"[{'actorID': 'actor_49', 'characterID': 'char_136'}, {'actorID': 'actor_60', 'characterID': 'char_587'}, {'actorID': 'actor_72', 'characterID': 'char_392'}, {'actorID': 'actor_15', 'characterID': 'char_220'}, {'actorID': 'actor_53', 'characterID': 'char_386'}, {'actorID': 'actor_0', 'characterID': 'char_351'}, {'actorID': 'actor_63', 'characterID': 'char_255'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}]"
movie_197,Movie 197 - Pre-emptive solution-oriented project,1993,124,4.1,director_7,"[{'actorID': 'actor_35', 'characterID': 'char_28'}, {'actorID': 'actor_45', 'characterID': 'char_439'}, {'actorID': 'actor_69', 'characterID': 'char_547'}, {'actorID': 'actor_1', 'characterID': 'char_5'}, {'actorID': 'actor_52', 'characterID': 'char_117'}, {'actorID': 'actor_15', 'characterID': 'char_375'}, {'actorID': 'actor_11', 'characterID': 'char_594'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}]"
movie_198,Movie 198 - Distributed 6thgeneration projection,1982,167,4.1,director_4,"[{'actorID': 'actor_32', 'characterID': 'char_440'}, {'actorID': 'actor_41', 'characterID': 'char_25'}, {'actorID': 'actor_56', 'characterID': 'char_746'}, {'actorID': 'actor_22', 'characterID': 'char_131'}, {'actorID': 'actor_46', 'characterID': 'char_626'}, {'actorID': 'actor_25', 'characterID': 'char_478'}, {'actorID': 'actor_5', 'characterID': 'char_564'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}]"
movie_199,Movie 199 - Cross-group attitude-oriented collaboration,1995,155,7.9,director_6,"[{'actorID': 'actor_70', 'characterID': 'char_51'}, {'actorID': 'actor_22', 'characterID': 'char_475'}, {'actorID': 'actor_27', 'characterID': 'char_645'}, {'actorID': 'actor_64', 'characterID': 'char_574'}, {'actorID': 'actor_9', 'characterID': 'char_558'}, {'actorID': 'actor_45', 'characterID': 'char_613'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]"
movie_200,Movie 200 - Extended client-driven strategy,2001,177,8.9,director_32,"[{'actorID': 'actor_34', 'characterID': 'char_182'}, {'actorID': 'actor_27', 'characterID': 'char_348'}, {'actorID': 'actor_18', 'characterID': 'char_713'}, {'actorID': 'actor_56', 'characterID': 'char_401'}, {'actorID': 'actor_49', 'characterID': 'char_95'}, {'actorID': 'actor_26', 'characterID': 'char_675'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Adventure', 'description': 'Exploration and quests'}]"
movie_201,Movie 201 - Cross-platform 5thgeneration conglomeration,2010,166,7.8,director_7,"[{'actorID': 'actor_8', 'characterID': 'char_358'}, {'actorID': 'actor_47', 'characterID': 'char_53'}, {'actorID': 'actor_54', 'characterID': 'char_418'}, {'actorID': 'actor_69', 'characterID': 'char_628'}, {'actorID': 'actor_40', 'characterID': 'char_695'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]"
movie_202,Movie 202 - Cross-platform next generation groupware,2018,143,4.7,director_32,"[{'actorID': 'actor_36', 'characterID': 'char_142'}, {'actorID': 'actor_15', 'characterID': 'char_705'}, {'actorID': 'actor_66', 'characterID': 'char_545'}, {'actorID': 'actor_1', 'characterID': 'char_455'}, {'actorID': 'actor_3', 'characterID': 'char_742'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'History', 'description': 'Historical events and figures'}]"
movie_203,Movie 203 - Re-contextualized encompassing Internet solution,1990,133,4.1,director_23,"[{'actorID': 'actor_69', 'characterID': 'char_49'}, {'actorID': 'actor_48', 'characterID': 'char_729'}, {'actorID': 'actor_49', 'characterID': 'char_29'}, {'actorID': 'actor_54', 'characterID': 'char_616'}, {'actorID': 'actor_7', 'characterID': 'char_218'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}]"
